TFname;Type;X;Y;Z;TF
Mamo 02_T1L;pMN;2.206;-0.38;20.064;*
Mamo 02_T1L;pMN;-1.065;-3.728;21.067;*
Mamo 02_T1L;pMN;-1.37;4.717;22.071;*
Mamo 02_T1L;pMN;-4.565;0.761;25.08;*
Mamo 02_T1L;pMN;-8.445;4.946;26.083;*
Mamo 02_T1L;pMN;-1.978;-0.76;27.588;*
Mamo 02_T1L;pMN;1.522;1.979;27.588;*
Mamo 02_T1L;pMN;-1.902;8.065;27.588;*
Mamo 02_T1L;pMN;-4.641;12.63;27.588;*
Mamo 02_T1R;NB;0;0;0;
Mamo 02_T1R;pMN;-1.978;-3.271;-2.007;
Mamo 02_T1R;pMN;-5.401;-1.369;-2.007;
Mamo 02_T1R;pMN;-9.814;-2.739;-2.007;
Mamo 02_T1R;pMN;-8.977;-7.227;-2.007;
Mamo 02_T1R;pMN;4.337;-1.826;-1.505;
Mamo 02_T1R;pMN;-3.271;-6.543;-1.003;
Mamo 02_T1R;pMN;7.228;-3.576;-1.003;
Mamo 02_T1R;pMN;3.196;-5.173;0;
Mamo 02_T1R;pMN;-6.847;0.381;0;*
Mamo 02_T1R;GMC;2.435;-1.293;1.003;
Mamo 02_T1R;pMN;7;-2.891;1.505;
Mamo 02_T1R;pMN;10.576;-3.195;1.505;
Mamo 02_T1R;pMN;-13.162;-3.195;1.505;*
Mamo 02_T1R;pMN;-10.955;-5.325;1.505;*
Mamo 02_T1R;pMN;-8.825;-8.673;1.505;*
Mamo 02_T1R;pMN;-6.619;-3.499;2.006;*
Mamo 02_T1R;pMN;0.229;-5.325;2.508;
Mamo 02_T1R;pMN;0.913;-7.303;2.508;
Mamo 02_T1R;pMN;-4.488;-7.151;2.508;
Mamo 02_T1R;GMC;0.913;-2.586;2.508;
Mamo 02_T1R;pMN;-0.837;-1.445;4.514;*
Mamo 02_T1R;pMN;-7.988;0;4.514;*
Mamo 02_T1R;pMN;-13.086;-3.728;4.514;*
Mamo 02_T1R;pMN;-6.391;-7.988;6.019;*
Mamo 02_T1R;pMN;-9.814;-6.619;6.019;
Mamo 02_T1R;pMN;3.804;-1.065;7.022;*
Mamo 02_T1R;pMN;1.902;1.522;7.022;*
Mamo 02_T1R;pMN;-5.554;-6.999;9.029;*
Mamo 02_T1R;pMN;-10.271;-4.717;9.029;*
Mamo 02_T1R;pMN;-9.206;0;9.53;*
Mamo 02_T1R;pMN;-2.891;2.587;11.035;*
Mamo 02_T1R;pMN;-0.38;-2.358;11.537;*
Mamo 02_T1R;pMN;-11.184;1.37;13.041;*
Mamo 02_T1R;pMN;-10.955;-2.586;13.041;*
Mamo 02_T1R;pMN;-8.293;-4.488;13.041;*
Mamo 02_T1R;pMN;-6.543;0.152;17.556;*
Mamo 03_T2R;NB;0;0;0;
Mamo 03_T2R;pMN;0.229;-6.322;0;
Mamo 03_T2R;pMN;-1.066;-3.961;0;
Mamo 03_T2R;pMN;-3.504;-5.027;0;
Mamo 03_T2R;pMN;-0.381;-8.836;2.007;*
Mamo 03_T2R;pMN;-2.742;3.656;2.007;
Mamo 03_T2R;pMN;-4.494;2.285;2.007;
Mamo 03_T2R;pMN;-5.56;0.914;2.007;
Mamo 03_T2R;GMC;1.143;-3.733;2.508;
Mamo 03_T2R;pMN;-4.722;-4.19;3.01;
Mamo 03_T2R;GMC;-1.828;-2.362;3.511;
Mamo 03_T2R;pMN;-0.99;0.228;4.013;
Mamo 03_T2R;pMN;-8.835;-0.686;4.515;*
Mamo 03_T2R;pMN;-5.865;3.427;5.016;
Mamo 03_T2R;pMN;-5.712;-0.686;7.023;
Mamo 03_T2R;pMN;-1.98;1.066;7.524;*
Mamo 03_T2R;pMN;0.99;-8.683;7.524;
Mamo 03_T2R;pMN;3.428;-6.018;7.524;
Mamo 03_T2R;pMN;1.6;-2.819;7.524;
Mamo 03_T2R;pMN;0.914;-11.425;7.524;*
Mamo 03_T2R;pMN;-3.427;-3.123;8.527;
Mamo 03_T2R;pMN;-1.98;-6.094;9.531;
Mamo 03_T2R;pMN;-2.209;-9.217;10.032;
Mamo 03_T2R;pMN;5.789;-5.865;10.534;*
Mamo 03_T2R;pMN;4.57;-8.912;11.035;*
Mamo 03_T2R;pMN;3.808;-10.968;13.543;*
Mamo 03_T2R;pMN;-3.884;-3.123;13.543;*
Mamo 03_T2R;pMN;1.295;-6.17;14.045;*
Mamo 03_T2R;pMN;2.133;-3.276;14.045;*
Mamo 03_T2R;pMN;-1.904;0;14.547;*
Mamo 03_T2R;pMN;-4.798;-6.094;16.051;
Mamo 03_T2R;pMN;-1.142;-9.445;19.061;*
Mamo 03_T2R;pMN;-2.513;-3.961;19.061;*
Mamo 03_T2R;pMN;2.818;-7.769;19.061;*
Mamo 03_T2R;pMN;0;-11.273;22.071;*
Mamo 03_T2R;pMN;2.285;-7.008;23.074;
Mamo 03_T2R;pMN;-3.123;-6.551;23.074;*
Mamo 03_T2R;pMN;-0.381;-6.322;25.582;*
Mamo 03_T2R;pMN;-1.066;-11.73;31.099;*
Mamo 03_T2R;pMN;2.894;-15.538;31.099;*
Mamo 01_T2L;NB;0;0;0;
Mamo 01_T2L;pMN;12.414;4.57;-5.518;*
Mamo 01_T2L;pMN;12.566;0.534;-5.518;
Mamo 01_T2L;pMN;16.298;3.427;-5.518;*
Mamo 01_T2L;pMN;9.901;3.427;-3.511;
Mamo 01_T2L;pMN;10.129;-0.609;-3.511;
Mamo 01_T2L;pMN;15.384;5.179;-2.508;*
Mamo 01_T2L;pMN;15.917;-0.304;-2.007;
Mamo 01_T2L;pMN;12.414;1.98;-1.003;
Mamo 01_T2L;GMC;5.636;-0.152;-1.003;
Mamo 01_T2L;GMC;5.56;2.437;-1.003;
Mamo 01_T2L;pMN;10.129;-2.056;0;
Mamo 01_T2L;pMN;7.387;1.295;1.505;
Mamo 01_T2L;pMN;17.44;4.646;1.505;*
Mamo 01_T2L;pMN;18.278;1.371;1.505;*
Mamo 01_T2L;pMN;6.702;-1.827;2.006;
Mamo 01_T2L;pMN;12.566;1.524;2.006;
Mamo 01_T2L;pMN;13.404;-2.36;3.511;
Mamo 01_T2L;pMN;16.145;-2.741;3.511;*
Mamo 01_T2L;pMN;8.987;-0.304;3.511;
Mamo 01_T2L;pMN;8.606;-2.208;4.013;
Mamo 01_T2L;pMN;9.672;1.219;5.517;
Mamo 01_T2L;pMN;5.103;-0.533;5.517;
Mamo 01_T2L;pMN;12.261;-4.34;6.521;*
Mamo 01_T2L;pMN;7.083;-2.589;8.527;
Mamo 01_T2L;pMN;9.824;0.381;8.527;*
Mamo 01_T2L;pMN;15.612;0.914;9.53;*
Mamo 01_T2L;pMN;17.44;-6.244;9.53;*
Mamo 01_T2L;pMN;21.019;0.762;10.032;*
Mamo 01_T2L;pMN;20.029;-2.741;10.032;*
Mamo 01_T2L;pMN;14.165;-8.834;13.543;*
Mamo 01_T2L;pMN;18.887;-1.37;14.045;*
Mamo 01_T2L;pMN;23.837;-2.437;14.045;*
Mamo 01_T2L;pMN;23.152;-6.092;14.045;*
Mamo 01_T2L;pMN;27.112;-4.112;17.054;*
Mamo 01_T2L;pMN;25.665;-9.138;17.054;
Mamo 01_T2L;pMN;22.009;-5.026;19.061;*
Mamo 01_T2L;pMN;23.456;-13.174;20.565;
Mamo 01_T2L;pMN;26.198;-9.367;20.565;*
Mamo 01_T2L;pMN;21.552;-9.291;23.073;*
Mamo 01_T2L;pMN;24.599;-14.85;25.581;*
Mamo 01_T2L;pMN;15.384;-14.698;27.588;*
Mamo 02_T2L;NB;0;0;0;
Mamo 02_T2L;pMN;-3.119;-2.891;-3.511;
Mamo 02_T2L;pMN;-0.609;-6.086;-2.508;
Mamo 02_T2L;pMN;-6.771;-0.685;-2.508;
Mamo 02_T2L;pMN;-4.945;1.598;-2.508;
Mamo 02_T2L;pMN;-8.141;0.152;0;
Mamo 02_T2L;pMN;-11.108;-0.913;0;*
Mamo 02_T2L;pMN;-6.847;-3.348;0;
Mamo 02_T2L;pMN;0.609;-9.662;0;
Mamo 02_T2L;pMN;-4.413;-6.315;0;
Mamo 02_T2L;pMN;-10.727;-4.717;2.006;*
Mamo 02_T2L;pMN;-3.956;-0.913;2.006;
Mamo 02_T2L;pMN;-3.728;-9.358;3.01;
Mamo 02_T2L;pMN;-0.609;-12.325;3.01;
Mamo 02_T2L;GMC;1.674;-4.108;3.511;
Mamo 02_T2L;pMN;-9.738;-1.217;4.514;*
Mamo 02_T2L;GMC;0.228;-6.01;5.518;
Mamo 02_T2L;pMN;-6.391;-9.206;6.521;
Mamo 02_T2L;pMN;-3.043;-3.88;6.521;
Mamo 02_T2L;pMN;-2.13;-6.619;6.521;
Mamo 02_T2L;pMN;0.609;-11.64;7.524;*
Mamo 02_T2L;pMN;-2.511;-12.782;8.527;*
Mamo 02_T2L;pMN;-6.086;-3.804;9.029;*
Mamo 02_T2L;pMN;0.913;-8.065;9.029;*
Mamo 02_T2L;pMN;-2.054;-6.543;12.54;*
Mamo 02_T2L;pMN;-0.761;-15.216;13.042;*
Mamo 02_T2L;pMN;1.522;-9.13;14.546;*
Mamo 02_T2L;pMN;4.489;-12.325;14.546;*
Mamo 02_T2L;pMN;4.565;-16.281;14.546;
Mamo 02_T2L;pMN;0.076;-17.423;18.058;*
Mamo 02_T2L;pMN;4.565;-15.368;18.559;*
Mamo 02_T2L;pMN;-1.141;-7.456;18.559;*
Mamo 02_T2L;pMN;2.663;-11.26;19.562;*
Mamo 02_T2L;pMN;2.283;-18.107;23.074;*
Mamo 02_T2L;pMN;2.054;-12.858;23.074;
Mamo 02_T2L;pMN;-3.652;-15.521;23.074;*
Mamo 02_T2L;pMN;-5.934;-9.891;28.591;*
Mamo 02_T2R;NB;0;0;0;
Mamo 02_T2R;pMN;4.488;-10.195;-17.556;*
Mamo 02_T2R;pMN;0.304;-9.967;-14.547;*
Mamo 02_T2R;pMN;2.586;-13.923;-14.547;*
Mamo 02_T2R;pMN;8.14;-11.945;-13.042;
Mamo 02_T2R;pMN;7.075;-16.054;-13.042;*
Mamo 02_T2R;pMN;4.717;-9.663;-12.54;*
Mamo 02_T2R;pMN;-1.75;-7.837;-12.039;*
Mamo 02_T2R;pMN;1.293;-6.467;-9.531;
Mamo 02_T2R;pMN;-2.359;-2.359;-8.528;
Mamo 02_T2R;pMN;-6.619;-8.826;-8.528;
Mamo 02_T2R;pMN;0.304;-11.413;-8.528;*
Mamo 02_T2R;pMN;2.282;-15.065;-8.528;*
Mamo 02_T2R;pMN;7.532;-9.587;-7.023;*
Mamo 02_T2R;pMN;9.129;-13.163;-7.023;*
Mamo 02_T2R;pMN;2.054;-7.532;-6.02;
Mamo 02_T2R;pMN;10.879;-21.531;-6.02;*
Mamo 02_T2R;pMN;-5.63;-8.065;-4.515;
Mamo 02_T2R;pMN;-3.5;-6.315;-4.515;
Mamo 02_T2R;pMN;-2.283;-3.12;-4.515;
Mamo 02_T2R;pMN;-0.609;0.532;-4.515;
Mamo 02_T2R;pMN;2.054;-2.815;-4.515;
Mamo 02_T2R;pMN;-1.902;-10.5;-2.508;*
Mamo 02_T2R;pMN;1.369;5.858;-1.505;
Mamo 02_T2R;pMN;4.032;-6.163;-1.505;
Mamo 02_T2R;pMN;1.521;-12.858;-1.004;
Mamo 02_T2R;pMN;8.445;-15.369;-1.004;*
Mamo 02_T2R;pMN;8.749;-10.576;-1.004;*
Mamo 02_T2R;pMN;-1.522;-6.924;-1.004;
Mamo 02_T2R;GMC;-1.294;-2.663;-1.004;
Mamo 02_T2R;GMC;1.749;-3.576;-1.004;
Mamo 02_T2R;pMN;2.358;-5.478;4.012;*
Mamo 02_T2R;pMN;1.445;-8.978;4.012;
Mamo 02_T2R;pMN;3.195;-12.25;4.012;*
Mamo 02_T2R;pMN;7.151;-15.673;4.012;*
Mamo 02_T2R;pMN;16.509;-11.489;5.016;*
Mamo 02_T2R;pMN;10.195;-15.369;6.52;*
Mamo 02_T2R;pMN;7.379;-13.467;12.54;
Mamo 03_T2L;NB;0;0;0;
Mamo 03_T2L;pMN;1.98;6.246;-1.505;
Mamo 03_T2L;pMN;2.437;2.285;-1.505;*
Mamo 03_T2L;pMN;4.874;4.875;-1.505;
Mamo 03_T2L;pMN;-2.209;6.703;1.003;
Mamo 03_T2L;pMN;-0.457;8.988;1.003;
Mamo 03_T2L;pMN;3.58;7.236;3.511;
Mamo 03_T2L;GMC;2.589;-3.123;3.511;
Mamo 03_T2L;pMN;5.788;1.828;4.013;*
Mamo 03_T2L;pMN;-0.305;-6.246;5.016;*
Mamo 03_T2L;pMN;-1.828;7.693;5.518;
Mamo 03_T2L;pMN;-2.895;10.587;5.518;
Mamo 03_T2L;pMN;1.98;3.504;6.019;
Mamo 03_T2L;pMN;3.96;-0.228;6.019;
Mamo 03_T2L;pMN;-1.219;4.722;6.019;
Mamo 03_T2L;GMC;0.381;1.447;6.019;
Mamo 03_T2L;pMN;5.636;3.047;8.527;*
Mamo 03_T2L;pMN;-5.332;-6.855;9.029;*
Mamo 03_T2L;pMN;-4.723;-10.815;9.531;*
Mamo 03_T2L;pMN;1.523;4.57;10.032;
Mamo 03_T2L;pMN;1.142;1.447;10.032;
Mamo 03_T2L;pMN;2.056;-1.447;10.032;
Mamo 03_T2L;pMN;5.712;-2.361;11.537;*
Mamo 03_T2L;pMN;0.761;-6.017;11.537;*
Mamo 03_T2L;pMN;-0.914;-12.339;14.547;*
Mamo 03_T2L;pMN;1.98;0;15.048;
Mamo 03_T2L;pMN;1.218;-3.351;15.048;*
Mamo 03_T2L;pMN;-2.209;-8.454;16.051;*
Mamo 03_T2L;pMN;-2.285;-15.538;16.051;
Mamo 03_T2L;pMN;2.742;-13.557;16.051;
Mamo 03_T2L;pMN;-6.703;-11.349;18.559;*
Mamo 03_T2L;pMN;1.371;-3.199;19.061;*
Mamo 03_T2L;pMN;2.589;-14.624;22.071;*
Mamo 03_T2L;pMN;-2.971;-11.958;22.071;*
Mamo 03_T2L;pMN;1.295;-19.498;25.582;*
Mamo 03_T2L;pMN;-5.027;-14.243;25.582;*
Mamo 03_T2L;pMN;-2.285;-23.611;31.099;*
Mamo 03_T2L;pMN;0.457;-23.459;33.607;*
Mamo 03_T2L;pMN;-3.58;-28.029;34.611;*
Mamo 02_T3R;NB;0;0;0;
Mamo 02_T3R;pMN;-2.206;4.184;0.502;
Mamo 02_T3R;pMN;-4.641;6.543;2.508;
Mamo 02_T3R;pMN;-8.825;3.499;2.508;*
Mamo 02_T3R;pMN;-9.51;7.532;2.508;
Mamo 02_T3R;pMN;0.837;1.521;3.01;
Mamo 02_T3R;pMN;-5.325;1.445;3.511;
Mamo 02_T3R;GMC;0.153;-2.663;4.515;
Mamo 02_T3R;pMN;-7.151;8.14;5.518;
Mamo 02_T3R;pMN;-5.097;4.184;6.521;
Mamo 02_T3R;pMN;-1.978;-0.152;6.521;
Mamo 02_T3R;pMN;1.903;-8.141;6.521;*
Mamo 02_T3R;pMN;-2.967;6.999;7.023;
Mamo 02_T3R;pMN;-5.553;-0.381;7.023;
Mamo 02_T3R;pMN;-11.107;4.945;7.524;*
Mamo 02_T3R;pMN;-9.205;-1.446;8.026;
Mamo 02_T3R;pMN;-4.717;-3.272;8.026;
Mamo 02_T3R;pMN;1.294;-6.087;9.531;*
Mamo 02_T3R;pMN;1.979;-14.38;9.531;*
Mamo 02_T3R;pMN;-8.977;3.576;10.534;*
Mamo 02_T3R;pMN;-7.836;7.227;10.534;
Mamo 02_T3R;pMN;-3.728;5.858;10.534;
Mamo 02_T3R;pMN;-3.499;1.75;10.534;
Mamo 02_T3R;pMN;-10.727;-0.609;10.534;
Mamo 02_T3R;pMN;-6.466;-9.282;10.534;*
Mamo 02_T3R;pMN;1.598;-11.489;11.537;*
Mamo 02_T3R;pMN;-8.445;-2.435;13.042;*
